(6667291, 'CCF_4_10')	1.0	
(6667291, 'CCF_4_15')	1.2541923e-11	
(6667292, 'THwoT')	1.0	
(6667330, 'SA')	1.0	
(6667332, 'SA')	1.0	
(6667333, 'SA')	1.0	
(6667397, 'SA')	1.0	
(6667398, 'THwoT')	1.5682025e-11	
(6667398, 'CCF_1')	1.0	
(6667449, 'CCF_1_10')	1.0	
(6667478, 'CCF_4_15')	1.0	
(6667479, 'SA')	1.0	
(6667480, 'CCF_4_5')	1.0	
(6667481, 'CCF_4_30')	1.0	
(6667517, 'CCF_4_5')	0.947685	
(6667517, 'CCF_4_15')	0.052315003	
(6667518, 'CCF_1_20')	1.0	
(6667519, 'CCF_2_30')	1.0	
(6667520, 'CCF_4_30')	2.4549336e-11	
(6667520, 'CCF_4_45')	1.0	
(6667521, 'CCF_1')	1.0	
(6667521, 'CCF_2_10')	3.7881225e-11	
(6667522, 'SA')	1.0	
(6667523, 'THwoT')	1.0	
(6667524, 'CCF_4_20')	1.0	
(6667525, 'THwoT10')	1.0	
(6667526, 'SA')	1.0	
(6667532, 'SA')	1.0	
(6667533, 'THwoT10')	1.0	
(6667534, 'CCF_4')	1.0	
(6667535, 'CCF_1')	1.0	
(6667536, 'CCF_2_5')	1.0	
(6667537, 'SA')	1.0	
(6667547, 'CCF_3_5')	1.0	
(6667548, 'CCF_3_40')	1.0792458e-11	
(6667548, 'CCF_4_45')	1.0	
(6667549, 'SA')	1.0	
(6667550, 'SA')	1.0	
(6667552, 'SA')	1.0	
(6667556, 'SA')	1.0	
(6667557, 'THwoTM20')	1.0	
(6667558, 'CCF_4_15')	1.0	
(6667559, 'CCF_3')	1.0	
(6667560, 'CCF_4_35')	1.0	
(6667561, 'CCF_3_45')	1.0	
(6667562, 'SA')	1.0	
(6667562, 'LRH15')	3.6011508e-12	
(6667563, 'CCF_3_20')	1.0	
(6667564, 'CCF_3_20')	1.0	
(6667565, 'CCF_4_5')	1.0	
(6667566, 'SA')	1.0	
(6667567, 'CCF_2')	1.0	
(6667568, 'THwoT')	1.0	
(6667569, 'CCF_2_20')	1.0	
(6667570, 'SA')	1.0	
(6667573, 'SA')	1.0	
(6667574, 'CCF_1_5')	1.0	
(6667575, 'CCF_4_15')	1.0	
(6667576, 'CCF_4_30')	8.7862383e-12	
(6667576, 'CCF_4_45')	1.0	
(6667577, 'CCF_3')	1.0	
(6667578, 'CCF_4')	1.0	
(6667579, 'SA')	1.0	
(6667580, 'CCF_4_45')	1.0	
(6667589, 'CCF_4_45')	1.0	
(6667590, 'SA')	1.0	
(6667591, 'SA')	1.0	
(6667592, 'CCF_4_5')	1.0	
