(6667291, 'CCF_4_10')	1.0	
(6667292, 'THwoT')	1.0	
(6667330, 'CCF_4_25')	1.0	
(6667332, 'CCF_4_5')	1.0	
(6667333, 'CCF_4_30')	1.0	
(6667397, 'CCF_3_5')	1.0	
(6667398, 'THNS')	1.0	
(6667449, 'CCF_2')	1.0	
(6667478, 'CCF_4_15')	1.0	
(6667479, 'SA')	1.0	
(6667480, 'CCF_4_5')	1.0	
(6667481, 'CCF_4')	2.3887253e-11	
(6667481, 'CCF_4_15')	1.0	
(6667517, 'LRH15')	1.0	
(6667518, 'CCF_4_5')	1.0	
(6667519, 'CCF_4_30')	1.0	
(6667520, 'CCF_4_45')	1.0	
(6667521, 'CCF_1_15')	1.0	
(6667522, 'SA')	1.0	
(6667523, 'CCF_4')	1.0	
(6667524, 'CCF_2_25')	1.0	
(6667525, 'LRH5')	1.0	
(6667526, 'CCF_2')	1.0	
(6667532, 'CCF_4_40')	1.0	
(6667533, 'LRH5')	1.0	
(6667534, 'SA')	1.0	
(6667535, 'CCF_2_5')	1.0	
(6667536, 'CCF_2')	1.0	
(6667537, 'THwoTM20')	1.0	
(6667547, 'CCF_4_25')	1.0	
(6667548, 'CCF_4_40')	1.0	
(6667549, 'SA')	1.0	
(6667550, 'CCF_4_30')	1.0	
(6667552, 'CCF_4_40')	1.0	
(6667556, 'CCF_2_40')	1.0	
(6667557, 'SR5')	1.0	
(6667558, 'THNS')	1.0	
(6667559, 'CCF_4')	1.0	
(6667560, 'CCF_4_35')	1.0	
(6667561, 'CCF_4_35')	1.0	
(6667562, 'CCF_3')	1.0	
(6667563, 'CCF_1_30')	1.0	
(6667564, 'CCF_3_45')	1.0	
(6667565, 'CCF_4_5')	1.0	
(6667566, 'CCF_1_35')	1.0	
(6667567, 'LRH5')	1.0	
(6667568, 'SR5')	1.0	
(6667569, 'CCF_3_30')	1.0	
(6667570, 'THwoTM20')	1.0	
(6667573, 'SA')	1.0	
(6667574, 'CCF_4_15')	1.0	
(6667575, 'CCF_4_20')	1.0	
(6667576, 'CCF_4_45')	1.0	
(6667577, 'LRH15')	1.0	
(6667578, 'CCF_4_20')	1.0	
(6667579, 'CCF_4_5')	1.0	
(6667580, 'CCF_4_5')	1.0	
(6667589, 'THwoTM20')	1.0	
(6667590, 'CCF_1_5')	1.0	
(6667591, 'CCF_4_35')	1.0	
(6667592, 'CCF_4')	1.0	
(6667593, 'CCF_4_5')	1.0	
(6667594, 'SA')	1.0	
(6667595, 'CCF_3_20')	1.0	
(6667596, 'CCF_1')	1.0	
(6667597, 'CCF_2_30')	1.0	
(6667598, 'CCF_4')	1.0	
(6667599, 'CCF_4_20')	1.0	
(6667600, 'CCF_4_45')	1.0	
(6667602, 'CCF_4_15')	1.0	
(6667604, 'CCF_4_45')	1.0	
(6667608, 'CCF_4_5')	1.0	
(6667609, 'CCF_2_40')	1.0	
(6667613, 'THNS')	1.0	
(6667618, 'SA')	1.0	
(6667619, 'SA')	1.0	
(6667620, 'CCF_4_25')	1.0	
(6667621, 'CCF_4_40')	1.0	
(6667622, 'CCF_3_25')	1.0	
(6667623, 'CCF_4_5')	1.0	
(6667624, 'CCF_2_5')	1.0	
(6667627, 'CCF_4_40')	1.0	
(6667628, 'CCF_4_20')	1.0	
(6681852, 'CCF_4_20')	1.0	
(6681853, 'CCF_2_35')	1.0	
(6681854, 'CCF_4_35')	1.0	
(6681855, 'THNS')	1.0	
(6681877, 'CCF_1')	1.0	
(6681878, 'THNS')	1.0	
(6681903, 'CCF_2_10')	4.3042202e-11	
(6681903, 'CCF_3_10')	1.0	
(6681904, 'SA')	1.0	
(6681906, 'CCF_1_45')	1.0	
(6681907, 'CCF_3_5')	1.0	
(6681938, 'CCF_3_10')	1.0	
(6681939, 'CCF_1_5')	1.0	
(6681974, 'CCF_2_35')	1.0	
(6681979, 'CCF_3')	1.0	
(6682004, 'CCF_3_15')	1.0	
(6682005, 'SA')	1.0	
(6682006, 'CCF_1')	1.0	
(6682010, 'CCF_3_45')	1.0	
(6682066, 'SA')	1.0	
(6682067, 'CCF_1_5')	1.0	
(6682068, 'CCF_4_15')	1.0	
(6682069, 'CCF_4_10')	1.0	
(6682069, 'CCF_4_15')	5.0076527e-11	
(6682070, 'SA')	1.0	
(6682070, 'CCF_1_45')	1.648652e-11	
(6682073, 'CCF_2')	1.0	
