(6667291, 'SA')	1.0	
(6667292, 'SA')	1.0	
(6667330, 'SA')	1.0	
(6667332, 'SA')	1.0	
(6667333, 'SA')	1.0	
(6667397, 'SA')	1.0	
(6667398, 'SA')	1.0	
(6667449, 'SA')	1.0	
(6667478, 'SA')	1.0	
(6667479, 'SA')	1.0	
(6667480, 'SA')	1.0	
(6667481, 'SA')	1.0	
(6667517, 'SA')	1.0	
(6667518, 'SA')	1.0	
(6667519, 'SA')	1.0	
(6667520, 'SA')	1.0	
(6667521, 'CCF_2_20')	1.0	
(6667522, 'SA')	1.0	
(6667523, 'SA')	1.0	
(6667524, 'SA')	1.0	
(6667525, 'SA')	1.0	
(6667526, 'SA')	1.0	
(6667532, 'SA')	1.0	
(6667533, 'SA')	1.0	
(6667534, 'SA')	1.0	
(6667535, 'SA')	1.0	
(6667536, 'SA')	1.0	
(6667537, 'SA')	1.0	
(6667547, 'SA')	1.0	
(6667548, 'SA')	1.0	
(6667549, 'SA')	1.0	
(6667550, 'SA')	1.0	
(6667552, 'SA')	1.0	
(6667556, 'SA')	1.0	
(6667557, 'SA')	1.0	
(6667558, 'SA')	1.0	
(6667559, 'CCF_2')	1.0	
(6667560, 'CCF_4')	1.0	
(6667561, 'SA')	1.0	
(6667562, 'SA')	1.0	
(6667563, 'SA')	1.0	
(6667564, 'CCF_4_45')	1.0	
(6667565, 'SA')	1.0	
(6667566, 'SA')	1.0	
(6667567, 'SA')	1.0	
(6667568, 'SA')	1.0	
(6667569, 'SA')	1.0	
(6667570, 'SA')	1.0	
(6667573, 'SA')	1.0	
(6667574, 'SA')	1.0	
(6667575, 'CCF_1_5')	1.0	
(6667576, 'SA')	1.0	
(6667577, 'SA')	1.0	
(6667578, 'SA')	1.0	
(6667579, 'SA')	1.0	
(6667580, 'SA')	1.0	
(6667589, 'SA')	1.0	
(6667590, 'SA')	1.0	
(6667591, 'SA')	1.0	
(6667592, 'CCF_4_5')	1.0	
(6667593, 'SA')	1.0	
(6667594, 'SA')	1.0	
(6667595, 'SA')	1.0	
(6667596, 'SA')	1.0	
(6667597, 'SA')	1.0	
(6667598, 'SA')	1.0	
(6667599, 'SA')	1.0	
(6667600, 'SA')	1.0	
(6667602, 'SA')	1.0	
(6667604, 'CCF_4_40')	1.0	
(6667608, 'SA')	1.0	
(6667609, 'SA')	1.0	
(6667613, 'SA')	1.0	
(6667618, 'SA')	1.0	
(6667619, 'SA')	1.0	
(6667620, 'SA')	1.0	
(6667621, 'SA')	1.0	
(6667622, 'SA')	1.0	
(6667623, 'SA')	1.0	
(6667624, 'CCF_1')	1.0	
(6667627, 'SA')	1.0	
(6667628, 'SA')	1.0	
(6681852, 'SA')	1.0	
(6681853, 'SA')	1.0	
(6681854, 'SA')	1.0	
(6681855, 'SA')	1.0	
(6681877, 'SA')	1.0	
(6681878, 'SA')	1.0	
(6681903, 'SA')	1.0	
(6681904, 'SA')	1.0	
(6681906, 'SA')	1.0	
(6681907, 'SA')	1.0	
(6681938, 'SA')	1.0	
(6681939, 'SA')	1.0	
(6681974, 'SA')	1.0	
(6681979, 'SA')	1.0	
(6682004, 'CCF_3')	0.49246276	
(6682004, 'CCF_1_5')	0.50753724	
(6682005, 'SA')	1.0	
(6682006, 'SA')	1.0	
(6682010, 'SA')	1.0	
(6682066, 'SA')	1.0	
(6682067, 'SA')	1.0	
(6682068, 'SA')	1.0	
(6682069, 'SA')	1.0	
(6682070, 'SA')	1.0	
(6682073, 'SA')	1.0	
(6682519, 'SA')	1.0	
